yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_pop,female_jail_pop,male_jail_pop,female_adult_jail_pop,female_juvenile_jail_pop,male_adult_jail_pop,male_juvenile_jail_pop,aapi_jail_pop,black_jail_pop,latinx_jail_pop,native_jail_pop,white_jail_pop,other_race_jail_pop,total_jail_pretrial,total_jail_from_prison,total_jail_from_other_jail,total_jail_from_fed,total_jail_from_bia,total_jail_from_bop,total_jail_from_ice,total_jail_from_marshals,total_jail_from_other_fed,jail_rated_capacity,private_jail_flag,regional_jail_flag,total_jail_adm,total_jail_dis,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,aapi_prison_pop,black_prison_pop,latinx_prison_pop,native_prison_pop,other_race_prison_pop,white_prison_pop,aapi_female_prison_pop,aapi_male_prison_pop,black_female_prison_pop,black_male_prison_pop,latinx_female_prison_pop,latinx_male_prison_pop,native_female_prison_pop,native_male_prison_pop,other_race_female_prison_pop,other_race_male_prison_pop,white_female_prison_pop,white_male_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,aapi_prison_adm,black_prison_adm,latinx_prison_adm,native_prison_adm,other_race_prison_adm,white_prison_adm,aapi_female_prison_adm,aapi_male_prison_adm,black_female_prison_adm,black_male_prison_adm,latinx_female_prison_adm,latinx_male_prison_adm,native_female_prison_adm,native_male_prison_adm,other_race_female_prison_adm,other_race_male_prison_adm,white_female_prison_adm,white_male_prison_adm,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_adm_rate,total_jail_pretrial_rate,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_prison_adm_rate,female_prison_adm_rate,male_prison_adm_rate,aapi_prison_adm_rate,black_prison_adm_rate,latinx_prison_adm_rate,native_prison_adm_rate,white_prison_adm_rate
200322017,2003,22017,LA,Caddo Parish,248346,161796,84473,77323,1652,73087,2939,737,83381,small/mid,South,West South Central,23,43340,878.52,1161.67,125,1076.67,125,0,1076.67,0,3.25,907.33,7.84,0.96,285,1,845.33,162.75,1.5,50.33,0,0,0,50.33,0,1251.67,0,0,15305.33,22360,1129,111,1018,12551,2336,10215,,,,,,,,,,,,,,,,,,,,,,1028,91,937,,755,,,,272,,,,,,,,,,,,,717.98,147.98,1392.43,196.73,1241.44,266.76,130.26,341.8,9459.65,522.47,,,,,,,,,635.37,107.73,1211.8,,1033.02,,,326.21
200422017,2004,22017,LA,Caddo Parish,249157,163236,85114,78122,1771,74280,3105,747,83333,small/mid,South,West South Central,23,43340,878.52,1185.83,139.5,1093.83,139.5,0,1093.83,0,5.25,930.17,12.8,0.93,288,1.03,621.17,152.9,14.4,52.17,0,2,0,50.17,0,1263.33,0,0,16856.67,23634,1168,117,1051,12410,1953,10457,,,,,,,,,,,,,,,,,,,,,,1125,111,1014,,850,,,,273,,,,,,,,,,,,,726.45,163.9,1400.16,296.44,1252.25,412.24,124.5,345.6,10326.56,380.53,,,,,,,,,689.19,130.41,1297.97,,1144.32,,,327.6
200522017,2005,22017,LA,Caddo Parish,249593,164114,85536,78578,1876,75102,3274,736,83126,small/mid,South,West South Central,23,43340,878.52,1182,141,1094,141,0,1094,0,7.13,934,14.76,3,278,0,984,346.05,1.3,28,0,0,0,28,0,1275,0,0,13676,23816,1293,127,1178,16118,3648,12470,,,,,,,,,,,,,,,,,,,,,,1133,121,1012,,843,,,,289,,,,,,,,,,,,,720.23,164.84,1392.25,380.06,1243.64,450.82,407.61,334.43,8333.23,599.58,,,,,,,,,690.37,141.46,1287.89,,1122.47,,,347.66
200622017,2006,22017,LA,Caddo Parish,252740,167116,87420,79696,1934,78447,3372,785,82578,small/mid,South,West South Central,23,43340,878.52,1479,174,1366,174,0,1364,2,5.32,1172,18.16,1,347,1.24,1094,148.2,1.2,28,0,0,0,28,0,1315,0,0,12844,19881.33,1399,147,1252,21317,4424,16893,,,,,,,,,,,,,,,,,,,,,,1267,108,1159,,941,,,,324,,,,,,,,,,,,,885.01,199.04,1714.01,275.08,1494,538.55,127.39,420.21,7685.68,654.64,,,,,,,,,758.16,123.54,1454.28,,1199.54,,,392.36
200722017,2007,22017,LA,Caddo Parish,251760,166670,87053,79617,1960,78383,3590,763,81974,small/mid,South,West South Central,23,43340,878.52,1526,159,1342,159,0,1331,11,6.66,1122,16.04,2.25,359,0,1053,462.35,2.1,23,0,0,0,23,0,1315,0,0,13364,17662.67,1580,160,1420,21245,4373,16872,,,,,,,,,,,,,,,,,,,,,,1259,113,1146,0,954,0,0,0,305,,,,,,,,,,,,,915.58,182.65,1685.57,339.8,1431.43,446.8,294.89,437.94,8018.24,631.79,,,,,,,,,755.38,129.81,1439.39,0,1217.1,0,0,372.07
200822017,2008,22017,LA,Caddo Parish,251953,166505,87114,79391,2059,78892,3678,766,81110,small/mid,South,West South Central,23,43340,878.52,1573,212,1397,212,0,1378,19,4.63,1218,14,1.71,374,0,1173,428.5,2,21,0,1,3,17,0,1281,0,0,11700,13416,1592,182,1410,21209,4697,16512,,,,,,,,,,,,,,,,,,,,,,1306.5,,,,,,,,,,,,,,,,,,,,,944.72,243.36,1759.65,224.87,1543.88,380.64,223.24,461.1,7026.82,704.48,,,,,,,,,784.66,,,,,,,
200922017,2009,22017,LA,Caddo Parish,253245,167156,87217,79939,2118,79524,3898,748,80868,small/mid,South,West South Central,23,43340,878.52,1539,177,1435,176,1,1412,23,3.56,1216,20,1,373,0,1168,411.65,7.9,11,0,0,0,11,0,1749,0,0,14092,16120,1372,138,1234,23310,5201,18109,,,,,,,,,,,,,,,,,,,,,,1354,150,1204,,1009,,,,338,,,,,,,,,,,,,920.7,202.94,1795.12,168.08,1529.1,513.08,133.69,461.25,8430.45,698.75,,,,,,,,,810.02,171.98,1506.15,,1268.8,,,417.97
201022017,2010,22017,LA,Caddo Parish,255599,168452,87740,80712,2228,80352,4162,770,80940,small/mid,South,West South Central,23,43340,878.52,1617,136,1554,133,3,1522,32,5.27,1272.66,34.55,2.94,379.79,1,1058,389.8,8.8,48,0,0,16,32,0,1783,0,0,17654,18798,1527,145,1382,25051,5651,19400,,,,,,,,,,,,,,,,,,,,,,1386,144,1242,,1014,,,,371,,,,,,,,,,,,,959.92,155,1925.36,236.54,1583.86,830.13,381.82,469.22,10480.14,628.07,,,,,,,,,822.79,164.12,1538.8,,1261.95,,,458.36
201122017,2011,22017,LA,Caddo Parish,256952,169159,88013,81146,2374,81047,4297,751,80690,small/mid,South,West South Central,23,43340,878.52,1406,157,1298,157,0,1284,14,4.44,1067,20,4.18,365,3,981,461.95,2.7,35,0,0,0,34,1,1750,0,0,21944,23920,1429,135,1294,24953,6171,18782,,,,,,,,,,,,,,,,,,,,,,1406,115,1291,,1057,,,,348,,,,,,,,,,,,,831.17,178.38,1599.59,187.03,1316.52,465.44,556.59,452.35,12972.41,579.93,,,,,,,,,831.17,130.66,1590.96,,1304.18,,,431.28
201222017,2012,22017,LA,Caddo Parish,257248,168422,87814,80608,2409,81442,4366,760,79445,small/mid,South,West South Central,23,43340,878.52,1182,147,1101,145,2,1088,13,3.7,887,17.19,5,343,4.21,861,330.1,6.6,48,0,0,7,41,0,1750,0,0,25688,21840,1143,119,1024,24746,6219,18527,,,,,,,,,,,,,,,,,,,,,,1368,122,1246,,1018,,,,348,,,,,,,,,,,,,701.81,167.4,1365.87,153.59,1089.12,393.72,657.89,431.75,15252.16,511.22,,,,,,,,,812.25,138.93,1545.75,,1249.97,,,438.04
201322017,2013,22017,LA,Caddo Parish,255117,166057,86690,79367,2376,81163,4355,730,77433,small/mid,South,West South Central,23,43340,878.52,1348,148.5,1094,147,1.5,1077.5,16.5,2.96,858,14,5.12,337,6,711,448.25,17.5,26,0,0,0,26,0,1990,0,0,23868,22932,1348,124,1224,24444,6763,17681,,,,,,,,,,,,,,,,,,,,,,1229,115,1114,0,913,0,0,0,316,,,,,,,,,,,,,811.77,171.3,1378.41,124.58,1057.13,321.47,701.37,435.21,14373.38,428.17,,,,,,,,,740.11,132.66,1403.61,0,1124.9,0,0,408.09
201422017,2014,22017,LA,Caddo Parish,252604,163379,85476,77903,2359,80397,4272,737,75614,small/mid,South,West South Central,23,43340,878.52,1289,150,1087,149,1,1067,20,3.89,867,16.21,5.1,352,7,808,43.4,6.4,33,0,0,0,33,0,1750,0,0,22048,24024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,135,963,,748,0,0,4,346,,,,,,,,,,,,,788.96,175.49,1395.32,164.9,1078.4,379.45,691.99,465.52,13495,494.56,,,,,,,,,672.06,157.94,1236.15,,930.38,0,0,457.59
201522017,2015,22017,LA,Caddo Parish,251361,161558,84338,77220,2420,80154,4376,735,73873,small/mid,South,West South Central,23,43340,878.52,1169,123,990,121,2,972,18,4.16,779,17.21,4.53,318,4,750,280.55,20.3,30,0,0,0,30,0,1750,0,0,23318,23130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.58,145.84,1282.05,171.9,971.88,393.28,616.33,430.47,14433.21,464.23,,,,,,,,,,,,,,,,
201622017,2016,22017,LA,Caddo Parish,248885,159041,83132,75909,2463,79664,4334,737,71843,small/mid,South,West South Central,23,43340,878.52,1160,125,984,125,0,967,17,4.71,777,19.21,4.51,316,3.98,739,263.7,17.2,23,0,0,0,23,0,1750,0,0,23345,23424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.37,150.36,1296.29,191.23,975.35,443.24,611.94,439.85,14678.6,464.66,,,,,,,,,,,,,,,,
201722017,2017,22017,LA,Caddo Parish,246034,156193,81519,74674,2489,78806,4328,735,69835,small/mid,South,West South Central,23,43340,878.52,1174,127,986,127,0,974,12,5.29,771,21.21,4.53,322,4,728,261.85,21.1,25,0,0,0,25,0,1750,0,0,23542,23410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.63,155.79,1320.41,212.54,978.35,490.06,616.33,461.09,15072.38,466.09,,,,,,,,,,,,,,,,
201822017,2018,22017,LA,Caddo Parish,242922,153129,80034,73095,2432,77831,4267,720,67879,small/mid,South,West South Central,23,43340,878.52,1546,147,1387,147,0,1371,16,4.29,1076,20.21,1,437,2,946,569,3,36,0,0,0,36,0,1990,0,0,22124,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.61,183.67,1897.53,176.4,1382.48,473.63,138.89,643.79,14447.95,617.78,,,,,,,,,,,,,,,,
199022019,1990,22019,LA,Calcasieu Parish,168285,109156,55868,53288,430,23904,1224,245,83353,small/mid,South,West South Central,154,29340,1064.31,336.8,24.82,321,24.82,0,321,0,0,208,6.66,0,132.6,,194.2,106.8,1,12,0,,3,9,1,404,0,0,7017.76,7128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.55,44.43,602.39,0,870.15,544.12,0,159.08,6429.11,177.91,,,,,,,,,,,,,,,,
199122019,1991,22019,LA,Calcasieu Parish,170114,109890,56183,53707,481,24226,1267,265,83651,small/mid,South,West South Central,154,29340,1064.31,477.2,33.73,438,33.73,0,437,1,0,4,4.49,0,16.4,,335.8,117.2,11,14,0,,2,12,12,550,0,0,5737.65,5756,,,,,,,616,27,589,,374,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.25,60.04,815.54,0,16.51,354.38,0,19.61,5221.27,305.58,560.56,48.06,1096.69,,1543.8,,,288.1,,,,,,,,
199222019,1992,22019,LA,Calcasieu Parish,171442,110539,56492,54047,528,24565,1295,265,83886,small/mid,South,West South Central,154,29340,1064.31,467.6,31.64,441,31.64,0,441,0,0,298,12.33,0,165.2,,293.4,134.6,20,16,0,,1,15,8,551,0,0,6341.24,6313.71,,,,,,,634,37,597,,399,0,0,0,235,,,,,,,,,,,,,300,26,274,,175,,,,124,,,,,,,,,,,,,423.02,56.01,815.96,0,1213.11,952.12,0,196.93,5736.65,265.43,573.55,65.5,1104.59,,1624.26,0,0,280.14,271.4,46.02,506.97,,712.4,,,147.82
199322019,1993,22019,LA,Calcasieu Parish,172807,111502,57055,54447,582,24991,1317,274,84338,small/mid,South,West South Central,154,29340,1064.31,561,36.05,557,36.05,0,516,41,0,352,24.16,0,188,,306,180,7,18,0,0,0,18,0,700,0,0,6944.84,6871.43,,,,,,,731,39,692,,464,,,,266,,,,,,,,,,,,,373,26,347,,236,,,,136,,,,,,,,,,,,,503.13,63.18,1023.01,0,1408.51,1834.47,0,222.91,6228.44,274.43,655.59,68.36,1270.96,,1856.67,,,315.4,334.52,45.57,637.32,,944.34,,,161.26
199422019,1994,22019,LA,Calcasieu Parish,174905,113030,57719,55311,641,25596,1367,295,85131,small/mid,South,West South Central,154,29340,1064.31,567,40.45,543,40.45,0,541,2,0,365.21,24.43,0,197.79,,294.33,234,8.8,33.2,0,0.17,31.5,17,0,700.5,0,0,7548.44,7429.14,,,,,,,798,50,748,,515,,,,281,,,,,,,,,,,,,373,29,344,,234,,,,138,,,,,,,,,,,,,501.64,70.08,981.72,0,1426.82,1787.13,0,232.34,6678.26,260.4,706.01,86.63,1352.35,,2012.03,,,330.08,330,50.24,621.94,,914.21,,,162.1
199522019,1995,22019,LA,Calcasieu Parish,177308,114933,58634,56299,701,26259,1435,316,86222,small/mid,South,West South Central,154,29340,1064.31,579,47.36,531,47.36,0,531,0,1,334.43,18.7,0,228.57,,282.67,288,10.6,48.4,0,0.33,63,16,0,701,0,0,8152.03,7986.86,,,,,,,836,60,776,,542,0,0,0,294,,,,,,,,,,,,,398,33,365,,234,,,,163,,,,,,,,,,,,,503.77,80.77,943.18,142.65,1273.58,1303.14,0,265.09,7092.85,245.94,727.38,102.33,1378.35,,2064.05,0,0,340.98,346.29,56.28,648.32,,891.12,,,189.05
199622019,1996,22019,LA,Calcasieu Parish,180000,117307,59843,57464,768,27054,1480,340,87665,small/mid,South,West South Central,154,29340,1064.31,575,42.27,510,42.27,0,509,1,2.44,317.64,10.97,1,227.36,,346.5,342,12.4,63.6,0,0.5,94.5,15,0,701.5,0,0,8755.63,8544.57,,,,,,,832,57,775,,523,0,0,0,309,,,,,,,,,,,,,416,38,378,,228,0,,4,184,,,,,,,,,,,,,490.17,70.63,887.51,317.71,1174.1,741.22,294.12,259.35,7463.86,295.38,709.25,95.25,1348.67,,1933.17,0,0,352.48,354.63,63.5,657.8,,842.76,0,,209.89
199722019,1997,22019,LA,Calcasieu Parish,181411,118733,60547,58186,834,27552,1533,352,88462,small/mid,South,West South Central,154,29340,1064.31,696,58.18,771,58.18,0,768,3,6,510.86,20.25,2,295.14,,410.33,396,14.2,78.8,0,0.67,126,14,0,1038,0,0,9359.23,9102.29,,,,,,,867,49,818,,528,,,,338,,,,,,,,,,,,,390,26,364,,242,0,0,4,144,,,,,,,,,,,,,586.19,96.09,1325.06,719.42,1854.17,1320.94,568.18,333.63,7882.59,345.59,730.21,80.93,1405.84,,1916.38,,,382.08,328.47,42.94,625.58,,878.34,0,0,162.78
199822019,1998,22019,LA,Calcasieu Parish,182580,119846,61103,58743,878,27920,1564,372,89112,small/mid,South,West South Central,154,29340,1064.31,871,39.09,999,37.09,2,986,13,2,619.07,92.52,2.33,329.93,,504.67,450,16,94,0,0.83,157.5,13,0,1279.5,0,0,9962.82,9660,,,,,,,934,49,885,,575,0,0,0,359,,,,,,,,,,,,,473,33,440,,289,0,0,0,184,,,,,,,,,,,,,726.77,63.97,1700.63,227.79,2217.3,5915.6,626.34,370.24,8313.02,421.1,779.33,80.19,1506.56,,2059.46,0,0,402.86,394.67,54.01,749.03,,1035.1,0,0,206.48
199922019,1999,22019,LA,Calcasieu Parish,183417,120569,61443,59126,950,28244,1598,403,89374,small/mid,South,West South Central,154,29340,1064.31,1120,47,1067,46,1,1054,13,41,511.29,157.79,0,409.71,0,650,819.5,15.2,202,0,1,189,12,0,1286,0,0,7224.71,10516,,,,,,,857,49,808,0,543,0,0,0,314,,,,,,,,,,,,,410,30,380,0,254,0,0,0,156,,,,,,,,,,,,,928.93,76.49,1804.62,4315.79,1810.26,9874.22,0,458.42,5992.18,539.11,710.8,79.75,1366.57,0,1922.53,0,0,351.33,340.05,48.83,642.7,0,899.31,0,0,174.55
200022019,2000,22019,LA,Calcasieu Parish,183554,120774,61496,59278,1001,28458,1645,387,89283,small/mid,South,West South Central,154,29340,1064.31,972.5,58.67,964.67,57.67,1,956.67,8,1.89,665.74,5.71,1.93,355.6,0,870.71,694.83,19.4,27,0,1.33,139,12.67,0,1404.33,0,0,11506.59,9812,1016,,952,,,,,,,,,,,,,,,,,,,,,,,,,345,21,324,0,235,0,0,0,110,,,,,,,,,,,,,805.22,95.4,1627.37,188.81,2339.38,347.11,498.71,398.28,9527.37,720.94,,,,,,,,,285.66,34.15,546.58,0,825.78,0,0,123.2
200122019,2001,22019,LA,Calcasieu Parish,183296,120827,61550,59277,988,28521,1724,413,89181,small/mid,South,West South Central,154,29340,1064.31,1010,69.33,996.33,69.33,0,988.33,8,1.93,674.19,22.63,1.82,372.48,0,638.43,739.17,111.6,53,0,1.67,89,13.33,0,1406.67,0,0,17088.47,14776,1064,,987,,,,,,,,,,,,,,,,,,,,,,,,,346,26,320,0,209,0,0,0,137,,,,,,,,,,,,,835.91,112.64,1680.8,195.34,2363.84,1312.65,440.68,417.67,14142.92,528.38,,,,,,,,,286.36,42.24,539.84,0,732.79,0,0,153.62
200222019,2002,22019,LA,Calcasieu Parish,183487,121177,61697,59480,1076,28712,1851,431,89107,small/mid,South,West South Central,154,29340,1064.31,1040.5,85,1014,85,0,1006,8,1.94,649.64,42.55,1.68,410.36,0,664.14,740.5,119.8,55,0,2,39,14,0,1409,0,0,12790.35,14124,1174,,1088,,,,,,,,,,,,,,,,,,,,,,,,,432,26,406,,284,,,,147,,,,,,,,,,,,,858.66,137.77,1704.77,180.3,2262.61,2298.76,389.79,460.52,10555.1,548.07,,,,,,,,,356.5,42.14,682.58,,989.13,,,164.97
200322019,2003,22019,LA,Calcasieu Parish,184701,121955,62119,59836,1119,28918,2073,448,89397,small/mid,South,West South Central,154,29340,1064.31,1021,78.67,932.67,78.67,0,915.67,17,1.74,661.1,29.47,1.36,324.24,0,641.86,626.83,85,40,0,3,26,11,0,1411.33,0,0,12253.57,37808,1215,,1121,,,,,,,,,,,,,,,,,,,,,,,,,373,26,347,0,231,0,0,0,142,,,,,,,,,,,,,837.19,126.64,1558.71,155.5,2286.12,1421.61,303.57,362.7,10047.62,526.31,,,,,,,,,305.85,41.86,579.92,0,798.81,0,0,158.84
200422019,2004,22019,LA,Calcasieu Parish,185593,122838,62549,60289,1239,29328,2174,477,89620,small/mid,South,West South Central,154,29340,1064.31,1145.5,110.33,1060.33,96.33,14,1033.33,27,1.98,684.55,38.39,1.36,451.12,0,840.57,618.17,102.2,60,0,1,32,27,0,1413.67,0,0,11716.78,27484,1167,,1070,,,,,,,,,,,,,,,,,,,,,,,,,507,34,473,,305,,,,201,,,,,,,,,,,,,932.53,176.39,1758.75,159.81,2334.12,1765.87,285.12,503.37,9538.4,684.29,,,,,,,,,412.74,54.36,784.55,,1039.96,,,224.28
200522019,2005,22019,LA,Calcasieu Parish,186417,123531,62847,60684,1268,29626,2324,509,89804,small/mid,South,West South Central,154,29340,1064.31,1156,111,1002,100,11,970,32,3.38,673,26.32,1,415,0,732.29,616.5,663.4,115,0,2,36,77,0,1416,0,0,11284,17576,1212,,1115,,,,,,,,,,,,,,,,,,,,,,,,,454,33,421,0,270,0,0,0,184,,,,,,,,,,,,,935.8,176.62,1651.18,266.56,2271.65,1132.53,196.46,462.12,9134.55,592.8,,,,,,,,,367.52,52.51,693.76,0,911.36,0,0,204.89
200622019,2006,22019,LA,Calcasieu Parish,185350,123726,62904,60822,1377,30486,2470,535,88858,small/mid,South,West South Central,154,29340,1064.31,1204,106,1138,101,5,1127,11,2,721,17.22,1,505.88,0,913,587.5,806.6,111,0,4,45,62,0,1416,0,0,9412,13832,1157,,1050,,,,,,,,,,,,,,,,,,,,,,,,,414,33,381,0,242,0,0,0,172,,,,,,,,,,,,,973.12,168.51,1871.03,145.24,2365.02,697.17,186.92,569.31,7607.13,737.92,,,,,,,,,334.61,52.46,626.42,0,793.81,0,0,193.57
200722019,2007,22019,LA,Calcasieu Parish,187081,124733,63423,61310,1476,30842,2680,520,89215,small/mid,South,West South Central,154,29340,1064.31,1239.07,115,1201,108,7,1178,23,7.37,732,24.12,1,557.75,0,857.71,667.5,802.8,86,0,0,23,63,0,1416,0,0,7592,15184,1223,,1117,,,,,,,,,,,,,,,,,,,,,,,,,517,57,460,0,303,0,0,0,214,,,,,,,,,,,,,993.38,181.32,1958.9,499.32,2373.39,900,192.31,625.18,6086.6,687.64,,,,,,,,,414.49,89.87,750.29,0,982.43,0,0,239.87
200822019,2008,22019,LA,Calcasieu Parish,188928,125546,63881,61665,1506,31197,2885,586,89372,small/mid,South,West South Central,154,29340,1064.31,1274.14,114,1185,111,3,1166,19,5.6,716,11.02,1,572.62,0,911.43,585.5,878,55,0,3,0,52,0,1416,0,0,7592,13364,1276,,1167,,,,,,,,,,,,,,,,,,,,,,,,,501.5,,,,,,,,,,,,,,,,,,,,,1014.88,178.46,1921.67,371.85,2295.09,381.98,170.65,640.72,6047.19,725.97,,,,,,,,,399.46,,,,,,,
200922019,2009,22019,LA,Calcasieu Parish,191080,126866,64432,62434,1609,31748,3069,587,89853,small/mid,South,West South Central,154,29340,1064.31,1306.71,126,1150,119,7,1138,12,4.8,735,14.92,1,526.5,0,912.14,562.5,881.2,31,0,5,7,19,0,1440,0,0,8528,14144,1390,,1277,,,,,,,,,,,,,,,,,,,,,,,,,486,45,441,,287,,,,198,,,,,,,,,,,,,1029.99,195.56,1841.95,298.32,2315.11,486.15,170.36,585.96,6722.05,718.98,,,,,,,,,383.08,69.84,706.35,,903.99,,,220.36
201022019,2010,22019,LA,Calcasieu Parish,193027,127960,64918,63042,1744,32055,3254,635,90272,small/mid,South,West South Central,154,29340,1064.31,1248.29,117,1140,117,0,1130,10,4.99,713,30.82,0.99,511.38,0,928.86,479.5,923.4,32,0,0,0,32,0,1416,0,0,9828,5928,1259,,1148,,,,,,,,,,,,,,,,,,,,,,,,,506,54,452,,308,,,,196,,,,,,,,,,,,,975.53,180.23,1808.32,286.12,2224.3,947.14,155.91,566.49,7680.53,725.9,,,,,,,,,395.44,83.18,716.98,,960.85,,,217.12
201122019,2011,22019,LA,Calcasieu Parish,193838,128489,65236,63253,1821,32197,3409,638,90424,small/mid,South,West South Central,154,29340,1064.31,1221.86,120,1147,120,0,1143,4,6.01,726,23.72,1,513.25,0,754.57,552.5,5.6,37,0,7,0,30,0,1416,0,0,9828,9412,1276,,1177,,,,,,,,,,,,,,,,,,,,,,,,,510,48,462,,302,,,,207,,,,,,,,,,,,,950.95,183.95,1813.35,330.04,2254.87,695.81,156.74,567.6,7648.9,587.26,,,,,,,,,396.92,73.58,730.4,,937.98,,,228.92
201222019,2012,22019,LA,Calcasieu Parish,194460,127998,65050,62948,1866,32113,3503,632,89884,small/mid,South,West South Central,154,29340,1064.31,1253.43,117,1148,117,0,1144,4,6.02,726,22.62,1.01,513.12,0,910.29,495.5,4.8,33,0,0,0,33,0,1416,0,0,9568,9516,1279,,1171,,,,,,,,,,,,,,,,,,,,,,,,,490,38,452,0,276,0,0,0,214,,,,,,,,,,,,,979.26,179.86,1823.73,322.62,2260.77,645.73,159.81,570.87,7475.12,711.18,,,,,,,,,382.82,58.42,718.05,0,859.47,0,0,238.08
201322019,2013,22019,LA,Calcasieu Parish,195474,128256,65233,63023,1884,32409,3701,642,89620,small/mid,South,West South Central,154,29340,1064.31,1220,122.5,1148,122.5,0,1139.5,8.5,4.4,643,33.53,0.99,555,0,851,595.5,4,44,0,0,0,44,0,1416,0,0,9022,8814,1224,,1093,,,,,,,,,,,,,,,,,,,,,,,,,493,30,463,,291,,,,200,,,,,,,,,,,,,951.22,187.79,1821.56,233.55,1984.02,905.97,154.21,619.28,7034.37,663.52,,,,,,,,,384.39,45.99,734.65,,897.9,,,223.16
201422019,2014,22019,LA,Calcasieu Parish,196562,128555,65356,63199,1901,32653,3866,639,89496,small/mid,South,West South Central,154,29340,1064.31,1259,128,1148,128,0,1135,13,5.14,691,34.53,1.04,548,0,770,116,3.2,0,0,0,0,0,0,1416,0,0,8476,8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,56,483,,305,,,,232,,,,,,,,,,,,,979.35,195.85,1816.48,270.38,2116.19,893.17,162.75,612.32,6593.29,598.97,,,,,,,,,419.28,85.68,764.25,,934.06,,,259.23
201522019,2015,22019,LA,Calcasieu Parish,198427,129488,65886,63602,1992,33077,4055,663,89701,small/mid,South,West South Central,154,29340,1064.31,1302,138,1079,138,0,1074,5,7.51,603,33.53,1,576,0,835,392.5,2.4,24,0,0,0,24,0,1440,0,0,8115,7010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.5,209.45,1696.49,377.01,1823.02,826.88,150.83,642.13,6266.99,644.85,,,,,,,,,,,,,,,,
201622019,2016,22019,LA,Calcasieu Parish,200480,130318,66225,64093,2049,33566,4323,682,89698,small/mid,South,West South Central,154,29340,1064.31,1271,159,1131,155,4,1122,9,5.31,651,22.53,5,611,0,897,349,954.6,32,0,2,3,27,0,1494,0,0,8261,8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.31,240.09,1764.62,259.15,1939.46,521.17,733.14,681.17,6339.11,688.32,,,,,,,,,,,,,,,,
201722019,2017,22019,LA,Calcasieu Parish,202330,130761,66448,64313,2076,34035,4592,701,89357,small/mid,South,West South Central,154,29340,1064.31,1273,157,1148,155,2,1138,10,6.02,675,35.53,1,591,0,845,350.5,949.8,27,0,1,2,24,0,1470,0,0,9522,9598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.53,236.27,1785.02,289.98,1983.25,773.74,142.65,661.39,7281.99,646.22,,,,,,,,,,,,,,,,
201822019,2018,22019,LA,Calcasieu Parish,203112,130570,66319,64251,2172,34084,4871,704,88739,small/mid,South,West South Central,154,29340,1064.31,1198,135,981,135,0,969,12,3,557,31.53,1,525,0,742,312,33,24,0,0,0,24,0,1470,0,0,8275,8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.52,203.56,1526.82,138.12,1634.2,647.3,142.05,591.62,6337.6,568.28,,,,,,,,,,,,,,,,
199022021,1990,22021,LA,Caldwell Parish,9790,6049,3073,2976,5,1010,94,5,4935,rural,South,West South Central,593,,529.42,45.4,2.45,44,2.45,0,44,0,0,20.4,0.8,0,24.6,,10.2,28.6,0,0,0,,0,0,0,45.6,0,0,464.91,424.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.54,79.73,1478.49,0,2019.8,851.06,0,498.48,7685.73,168.62,,,,,,,,,,,,,,,,
